timestamp,box,land,population
2016-12-19 02:00:00+00:00,2.4455756946342846,2.7952811957122465,2.9677688934218946
2016-12-19 03:00:00+00:00,2.3415255295565305,2.7150627233900826,2.89643558023405
2016-12-19 04:00:00+00:00,2.2206291854196762,2.587338029399262,2.7241278194054614
2016-12-19 05:00:00+00:00,2.1135637662999702,2.4861465267291636,2.6057640676989555
2016-12-19 06:00:00+00:00,2.0303213299828324,2.378450313753978,2.4534668442435437
2016-12-19 07:00:00+00:00,1.970285752888663,2.3324147283611505,2.3923701072791412
2016-12-19 08:00:00+00:00,2.0134545625472033,2.384507782395812,2.4390037222526466
2016-12-19 09:00:00+00:00,2.2851807725534927,2.6248341354338707,2.691169508356433
2016-12-19 10:00:00+00:00,2.7585788516840815,3.0805864533013656,3.1893748005832148
2016-12-19 11:00:00+00:00,3.1133250978362406,3.45579059604157,3.6021958833395775
2016-12-19 12:00:00+00:00,3.333946276138812,3.6978594212166147,3.8590613620372705
2016-12-19 13:00:00+00:00,3.381084547398724,3.714670959329668,3.874091212150405
2016-12-19 14:00:00+00:00,3.2330889959125755,3.5828124926257385,3.725340880841176
2016-12-19 15:00:00+00:00,2.811365955495727,3.1319855013609743,3.260473739567606
2016-12-19 16:00:00+00:00,2.324708028918258,2.608027355862923,2.7242942823252143
2016-12-19 17:00:00+00:00,1.966593834168781,2.2441256485033363,2.329030161084322
2016-12-19 18:00:00+00:00,1.6405704161412935,1.8744865689974177,1.8907372686413195
2016-12-19 19:00:00+00:00,1.3651218158940923,1.5881043249432059,1.5145335740771821
2016-12-19 20:00:00+00:00,1.1382795842063465,1.337663064096292,1.2125419255732335
2016-12-19 21:00:00+00:00,0.8850511899171466,1.088679730397041,0.9205412776391647
2016-12-19 22:00:00+00:00,0.6481501255442577,0.8379091577359074,0.673469764400454
2016-12-19 23:00:00+00:00,0.3623938589140459,0.5216981572359887,0.3305841361703355
2016-12-20 00:00:00+00:00,0.16772738931139317,0.31832052747343537,0.07947891275939149
2016-12-20 01:00:00+00:00,-0.07143263406577645,0.031238313907709293,-0.2120891458099212
2016-12-20 02:00:00+00:00,-0.2977709327352077,-0.22217223244551915,-0.4825941514086148
2016-12-20 03:00:00+00:00,-0.5448698602289133,-0.49219376068422716,-0.7280172036065904
2016-12-20 04:00:00+00:00,-0.719637998372004,-0.673490820359326,-0.8666572704140774
2016-12-20 05:00:00+00:00,-0.8291320781651355,-0.8013222979877022,-0.9813136477978442
2016-12-20 06:00:00+00:00,-0.890309961646995,-0.8742069674372618,-0.9907578998902388
2016-12-20 07:00:00+00:00,-1.0389769852461197,-1.0390813548448419,-1.1487892431152935
2016-12-20 08:00:00+00:00,-1.0258784519644424,-1.0254572435376847,-1.1296611644362873
2016-12-20 09:00:00+00:00,-0.5367115413603302,-0.5538373171772045,-0.5325377679575226
2016-12-20 10:00:00+00:00,-0.048408532500009455,-0.058498193072160774,0.07704766348384133
2016-12-20 11:00:00+00:00,0.36126898086561177,0.3663710300334675,0.612284884974759
2016-12-20 12:00:00+00:00,0.6655403074381936,0.6740082693362979,0.9954316816112291
2016-12-20 13:00:00+00:00,0.802137537434895,0.795485759236889,1.159398505137569
2016-12-20 14:00:00+00:00,0.6456940761388013,0.6101004680031104,0.9678443593129192
2016-12-20 15:00:00+00:00,0.21773135660134801,0.07183767001636829,0.3061629851594714
2016-12-20 16:00:00+00:00,-0.20727357037230587,-0.4179457954462664,-0.310817920799883
2016-12-20 17:00:00+00:00,-0.4599677614648298,-0.6700519523073669,-0.5998520745140611
2016-12-20 18:00:00+00:00,-0.6894326123389233,-0.9121538790138988,-0.8700278465399258
2016-12-20 19:00:00+00:00,-0.7971118439397419,-1.0126783337074594,-0.9502044932435151
2016-12-20 20:00:00+00:00,-0.9272207675406027,-1.1352135567224326,-1.0708980725378687
2016-12-20 21:00:00+00:00,-1.0295473973054574,-1.2465759664552185,-1.170079501880274
2016-12-20 22:00:00+00:00,-1.1756783483921818,-1.4262232707290299,-1.3352146286606785
2016-12-20 23:00:00+00:00,-1.2910373205692929,-1.5466305543665475,-1.482064331657904
2016-12-21 00:00:00+00:00,-1.35982505247674,-1.6272125748242352,-1.545624235952794
2016-12-21 01:00:00+00:00,-1.3685729384635286,-1.6465212394236786,-1.564225247042683
2016-12-21 02:00:00+00:00,-1.354198939820611,-1.6653356271209991,-1.5802574561699851
2016-12-21 03:00:00+00:00,-1.3568630595857452,-1.6958679645996038,-1.5750215549096653
2016-12-21 04:00:00+00:00,-1.3009638959268894,-1.6506528590448752,-1.5036035700913803
2016-12-21 05:00:00+00:00,-1.2648133477502945,-1.5591081056925309,-1.3488776920934697
2016-12-21 06:00:00+00:00,-1.221443508646734,-1.4543370586586248,-1.1942907909524352
2016-12-21 07:00:00+00:00,-1.256695721145523,-1.4537508035087938,-1.1581138585442732
2016-12-21 08:00:00+00:00,-1.0361659289367322,-1.20538396553745,-0.8838789929294643
2016-12-21 09:00:00+00:00,-0.44151783777948805,-0.6673077250444982,-0.3565505735825111
2016-12-21 10:00:00+00:00,0.26616461590297424,-0.029708942006435864,0.28326890386645465
2016-12-21 11:00:00+00:00,0.9695372195282234,0.6393136415788264,0.9886771690567077
2016-12-21 12:00:00+00:00,1.5041021008025486,1.1532879539064536,1.4951744210189513
2016-12-21 13:00:00+00:00,1.7979004884151715,1.503772680797335,1.8619225340793757
2016-12-21 14:00:00+00:00,1.7953010759233934,1.5168693212174031,1.8531857229976025
2016-12-21 15:00:00+00:00,1.3922728865344987,1.1023929832037287,1.409913653420113
2016-12-21 16:00:00+00:00,0.9208977668618317,0.6417716077784102,0.8936570155770216
2016-12-21 17:00:00+00:00,0.7212136736434765,0.49347396697044643,0.6922754695972597
2016-12-21 18:00:00+00:00,0.5831378250064675,0.4242140561226204,0.60099534169438
2016-12-21 19:00:00+00:00,0.46646549005779203,0.30473392574192604,0.4939382775150743
2016-12-21 20:00:00+00:00,0.37168526182106154,0.23655312556224972,0.45905148088458053
2016-12-21 21:00:00+00:00,0.24327656954545288,0.11792167597828612,0.33849068463887005
2016-12-21 22:00:00+00:00,0.1300468743224136,0.023785781771064687,0.219203822973487
2016-12-21 23:00:00+00:00,0.11184197417395687,0.012125054175497715,0.23711583408558518
2016-12-22 00:00:00+00:00,0.020041676577396902,-0.08729173261825143,0.16420109570299962
2016-12-22 01:00:00+00:00,-0.013583737509131895,-0.10339616190864469,0.1808876308234498
2016-12-22 02:00:00+00:00,-0.056509447915261087,-0.1600736941579904,0.16631097282072282
2016-12-22 03:00:00+00:00,-0.15984378077734554,-0.24400364876682964,0.1293351673844977
2016-12-22 04:00:00+00:00,-0.1998765597656773,-0.27882783585386667,0.12541129776983165
2016-12-22 05:00:00+00:00,-0.23423787968243678,-0.29264164324334524,0.11724427392811562
2016-12-22 06:00:00+00:00,-0.20166536256495848,-0.24378956169184843,0.1599336021093659
2016-12-22 07:00:00+00:00,-0.23564994228155622,-0.2329183409947538,0.16670575692126152
2016-12-22 08:00:00+00:00,-0.014552123881199303,-0.03884634997776794,0.34237755006446335
2016-12-22 09:00:00+00:00,0.5749167408361154,0.4497789112568393,0.7452268621472635
2016-12-22 10:00:00+00:00,1.1803365749410533,0.9650146469551996,1.2000109223962319
2016-12-22 11:00:00+00:00,1.7751779180939684,1.4642458006045793,1.651265342763846
2016-12-22 12:00:00+00:00,2.2417486912126896,1.9173356991065666,2.0877112605129486
2016-12-22 13:00:00+00:00,2.485134738821384,2.1894045216905966,2.3416139056758656
2016-12-22 14:00:00+00:00,2.5174985149991422,2.2768407745820642,2.4444711356220985
2016-12-22 15:00:00+00:00,2.2729875420346204,2.0569353302680864,2.247134536219403
2016-12-22 16:00:00+00:00,1.9195435845750979,1.826325298569539,2.03662686754523
2016-12-22 17:00:00+00:00,1.7916336499114545,1.7422940404425862,1.9764220019584315
2016-12-22 18:00:00+00:00,1.7190536680910766,1.7054012951949018,1.9610290944824995
2016-12-22 19:00:00+00:00,1.6836536748068727,1.712211196437763,1.9746100375414806
2016-12-22 20:00:00+00:00,1.6606268269383417,1.7311298278777807,1.9972097708500505
2016-12-22 21:00:00+00:00,1.6471098231479404,1.736195032506711,2.009747462168195
2016-12-22 22:00:00+00:00,1.6393783935854154,1.7084974431498756,1.9579104717602263
2016-12-22 23:00:00+00:00,1.6524946719184208,1.7607047871412669,2.019679331722346
2016-12-23 00:00:00+00:00,1.677782342770463,1.7931065719021617,2.044395889421711
2016-12-23 01:00:00+00:00,1.6724261347089988,1.8165113817324259,2.0671837268557574
2016-12-23 02:00:00+00:00,1.7226253628262742,1.8950273921060927,2.1167838428012957
2016-12-23 03:00:00+00:00,1.7264004959253685,1.9282008012908407,2.1150939206212143
2016-12-23 04:00:00+00:00,1.7615923700170442,2.000352123480708,2.2046325475565363
2016-12-23 05:00:00+00:00,1.8354986101995994,2.091003529567612,2.2646847848646123
2016-12-23 06:00:00+00:00,1.901752399388656,2.1788467960980875,2.321025739951931
2016-12-23 07:00:00+00:00,1.9425284052151468,2.1973255008413686,2.3340155997422425
2016-12-23 08:00:00+00:00,2.1510529616750134,2.3458067777786598,2.5172472413346823
2016-12-23 09:00:00+00:00,2.5951829355926224,2.7156412442160933,2.900885198772662
2016-12-23 10:00:00+00:00,3.1225694905259638,3.1902978038974275,3.3996060277118874
2016-12-23 11:00:00+00:00,3.626328029805565,3.6415133679491247,3.8777941345214324
2016-12-23 12:00:00+00:00,4.016942037427189,3.9744576107649343,4.258047950473728
2016-12-23 13:00:00+00:00,4.205284232166529,4.161870032551932,4.4791527545337235
2016-12-23 14:00:00+00:00,4.132079775377606,4.109617501483715,4.424662455874862
2016-12-23 15:00:00+00:00,3.775776565079174,3.7939522886205013,4.04162827961071
2016-12-23 16:00:00+00:00,3.312682423597928,3.409553691560917,3.579788776648685
2016-12-23 17:00:00+00:00,3.0948406888275826,3.2345043274822447,3.339031324312021
2016-12-23 18:00:00+00:00,2.924354103515563,3.0792873963560634,3.1394175196427767
2016-12-23 19:00:00+00:00,2.8392567758962475,2.972136597362656,3.0024220018507797
2016-12-23 20:00:00+00:00,2.8075481113611587,2.902581000904102,2.9593648675157924
2016-12-23 21:00:00+00:00,2.747383216050633,2.8285066376068424,2.9245174587365645
2016-12-23 22:00:00+00:00,2.6955016023804936,2.765199236932136,2.960370178053206
2016-12-23 23:00:00+00:00,2.716467079389091,2.824780440815784,3.1423315578805076
2016-12-24 00:00:00+00:00,2.757149411745335,2.9535450993067998,3.365413409671456
2016-12-24 01:00:00+00:00,2.8425333660545653,3.147306177641742,3.6001023621379344
2016-12-24 02:00:00+00:00,2.9551258610283577,3.3815892164324706,3.8202968553848957
2016-12-24 03:00:00+00:00,3.086175094158975,3.6292213487608493,4.045684063056465
2016-12-24 04:00:00+00:00,3.26159150230674,3.889371269364423,4.28453823399026
2016-12-24 05:00:00+00:00,3.4582767419453626,4.126578707132332,4.5148163345387164
2016-12-24 06:00:00+00:00,3.6513364175264984,4.310071075504475,4.683748861972632
2016-12-24 07:00:00+00:00,3.8264332341730665,4.492219084206556,4.857488948978268
2016-12-24 08:00:00+00:00,3.987183130638075,4.647591733343206,4.974241235723729
2016-12-24 09:00:00+00:00,4.328699327295016,4.933566654966016,5.229082060284278
2016-12-24 10:00:00+00:00,4.848902032742473,5.4032606700292,5.6887200005108856
2016-12-24 11:00:00+00:00,5.325020478122192,5.839377738583958,6.100998130563978
2016-12-24 12:00:00+00:00,5.645811597891962,6.135840000864345,6.380489887263401
2016-12-24 13:00:00+00:00,5.793743736611227,6.254477251634602,6.463166416319801
2016-12-24 14:00:00+00:00,5.807872211772214,6.244417051891347,6.435938037056327
2016-12-24 15:00:00+00:00,5.623064168316278,6.0532291453047895,6.238926895841185
2016-12-24 16:00:00+00:00,5.358936946408923,5.768221546484152,5.944375838613656
2016-12-24 17:00:00+00:00,5.3073256500448105,5.733248739908089,5.923409187501947
2016-12-24 18:00:00+00:00,5.259671464271105,5.72018821052165,5.930458952619625
2016-12-24 19:00:00+00:00,5.263983891192254,5.725954471397096,5.966482601943402
2016-12-24 20:00:00+00:00,5.26896468942598,5.753074427078744,6.041659899431082
2016-12-24 21:00:00+00:00,5.280213973548614,5.780300755677797,6.102962486309896
2016-12-24 22:00:00+00:00,5.351528751181475,5.791725307755036,6.142227379938494
2016-12-24 23:00:00+00:00,5.42632017394757,5.905059675891601,6.267350601182054
2016-12-25 00:00:00+00:00,5.479507627942037,5.961864686754208,6.308977527996187
2016-12-25 01:00:00+00:00,5.535161160506481,6.0147862372273435,6.318323163232775
2016-12-25 02:00:00+00:00,5.533363786522016,6.000244721302712,6.313794280737132
2016-12-25 03:00:00+00:00,5.5073134647250805,5.976189690425401,6.303168240619953
2016-12-25 04:00:00+00:00,5.493056563517938,6.008412336035862,6.33541685804713
2016-12-25 05:00:00+00:00,5.531178419177949,6.086818200066885,6.420007100994138
2016-12-25 06:00:00+00:00,5.60618922684509,6.213469710138778,6.535687501674704
2016-12-25 07:00:00+00:00,5.725724490487689,6.361138238006107,6.654734998321897
2016-12-25 08:00:00+00:00,5.9117548330286525,6.529529272000531,6.7571971400548945
2016-12-25 09:00:00+00:00,6.179970439109648,6.715336528872608,6.918792511547359
2016-12-25 10:00:00+00:00,6.55198884831812,6.995750041393069,7.164424012919992
2016-12-25 11:00:00+00:00,6.892008746483487,7.296539762955101,7.45253531640961
2016-12-25 12:00:00+00:00,7.171451490455413,7.5863907979112195,7.729503949593136
2016-12-25 13:00:00+00:00,7.357078872955898,7.819251445473252,7.932393002699073
2016-12-25 14:00:00+00:00,7.5159865182342696,8.02547979463053,8.099391776922957
2016-12-25 15:00:00+00:00,7.557009362643913,8.108440590467739,8.144213961926184
2016-12-25 16:00:00+00:00,7.552686591318502,8.147524473559477,8.168112013083157
2016-12-25 17:00:00+00:00,7.594639341624591,8.211900691290463,8.215432847427303
2016-12-25 18:00:00+00:00,7.661597977432979,8.26926089184922,8.266399022321425
2016-12-25 19:00:00+00:00,7.7183542852942475,8.334185232681332,8.332194120474977
2016-12-25 20:00:00+00:00,7.728653646471209,8.378242236757972,8.39068450558492
2016-12-25 21:00:00+00:00,7.7472530448261105,8.408084920703741,8.430222576844873
2016-12-25 22:00:00+00:00,7.74692363093936,8.386715683288825,8.380827166684064
2016-12-25 23:00:00+00:00,7.7487844283386815,8.41524459530138,8.410605765640177
2016-12-26 00:00:00+00:00,7.763880185317753,8.454386225403596,8.453372930235284
2016-12-26 01:00:00+00:00,7.7363863628643745,8.438684763603,8.44711626382792
2016-12-26 02:00:00+00:00,7.724173295306335,8.410339028110561,8.418349187657011
2016-12-26 03:00:00+00:00,7.690341108637915,8.370292220364961,8.39365053007101
2016-12-26 04:00:00+00:00,7.620483261583162,8.319788313355152,8.354148036380431
2016-12-26 05:00:00+00:00,7.490374893093223,8.210440967804542,8.263231198105084
2016-12-26 06:00:00+00:00,7.340117907799387,8.098639860749616,8.173579803925579
2016-12-26 07:00:00+00:00,7.186668142454646,7.986845262012302,8.117223377592332
2016-12-26 08:00:00+00:00,7.1339965865352735,7.906916460969109,8.061620734095756
2016-12-26 09:00:00+00:00,7.340915856233421,8.004982108645361,8.129584339559678
2016-12-26 10:00:00+00:00,7.672134836358994,8.15121025122662,8.072919226240636
2016-12-26 11:00:00+00:00,7.841666284229674,8.110147042844654,7.823676792842677
2016-12-26 12:00:00+00:00,7.863378589617431,7.996889043464458,7.695023977187959
2016-12-26 13:00:00+00:00,7.6297819885342,7.637049224161824,7.42142779844907
2016-12-26 14:00:00+00:00,7.29603442876843,7.276665634991325,7.1802078718510485
2016-12-26 15:00:00+00:00,6.710195972331836,6.697003396523615,6.6505002539654585
2016-12-26 16:00:00+00:00,6.146044827860663,6.123034255669919,6.0736948196964375
2016-12-26 17:00:00+00:00,5.6987184869520355,5.630047075954213,5.587081995043089
2016-12-26 18:00:00+00:00,5.280839649809761,5.199038273387743,5.144557363279748
2016-12-26 19:00:00+00:00,4.898255196172815,4.738911741040967,4.708410579368498
2016-12-26 20:00:00+00:00,4.54819828980942,4.322511698867139,4.273469218494252
2016-12-26 21:00:00+00:00,4.270414862316078,4.023628881198966,3.9438487881090274
2016-12-26 22:00:00+00:00,4.026369833917772,3.7980116162725426,3.6639097977661943
